Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1764713309,250,,Aggregated,10.200000,0.000000,2700,9800,13000,16000,21000,25000,27000,27000,28000,28000,28000,249,0,2700.0,7815.262108835338,195.39229999999998,27501.8767,106.94779116465864
1764713310,250,,Aggregated,11.300000,0.000000,2700,8600,13000,17000,23000,26000,28000,28000,29000,29000,29000,277,0,2700.0,7885.2866848375415,195.39229999999998,28690.114,106.88447653429603
1764713311,250,,Aggregated,11.700000,0.000000,2300,8500,14000,17000,24000,28000,29000,30000,30000,30000,30000,302,0,2300.0,8011.575884768212,195.39229999999998,30176.178299999996,106.87417218543047
1764713312,250,,Aggregated,13.200000,0.000000,2300,8600,14000,17000,25000,28000,29000,30000,31000,31000,31000,304,0,2300.0,8163.38751381579,195.39229999999998,31098.597,106.875
1764713313,250,,Aggregated,13.400000,0.000000,2300,8300,13000,17000,25000,28000,30000,31000,32000,32000,32000,321,0,2300.0,8035.469243925233,195.39229999999998,31871.274300000005,106.88785046728972
1764713314,250,,Aggregated,12.700000,0.000000,2300,8600,14000,18000,26000,30000,33000,33000,33000,33000,33000,337,0,2300.0,8583.186375667654,195.39229999999998,33085.2931,106.86053412462908
1764713315,250,,Aggregated,12.700000,0.000000,2300,8600,14000,18000,26000,30000,33000,33000,34000,34000,34000,341,0,2300.0,8598.620357184749,195.39229999999998,33503.1258,106.85043988269794
1764713316,250,,Aggregated,15.000000,0.000000,2500,8300,14000,18000,27000,30000,33000,35000,35000,35000,35000,364,0,2500.0,8590.49132032967,195.39229999999998,35117.7439,106.8434065934066
1764713317,250,,Aggregated,15.000000,0.000000,2700,8300,14000,19000,27000,31000,33000,35000,36000,36000,36000,368,0,2500.0,8707.024095652172,195.39229999999998,35670.2689,106.84510869565217
1764713318,250,,Aggregated,13.500000,0.000000,2700,8600,15000,19000,28000,33000,36000,37000,37000,37000,37000,381,0,2700.0,9216.159616797897,195.39229999999998,36863.2219,106.86876640419948
1764713319,250,,Aggregated,14.600000,0.000000,2300,6700,14000,19000,29000,34000,37000,38000,38000,38000,38000,448,0,2300.0,8753.215904464287,195.39229999999998,38151.6593,106.84151785714286
1764713320,250,,Aggregated,14.600000,0.000000,2300,7700,14000,19000,29000,35000,37000,38000,39000,39000,39000,449,0,2300.0,8819.617077505569,195.39229999999998,38567.3426,106.84409799554565
1764713321,250,,Aggregated,14.600000,0.000000,2300,7700,14000,19000,29000,35000,37000,38000,39000,39000,39000,449,0,2300.0,8819.617077505569,195.39229999999998,38567.3426,106.84409799554565
1764713322,250,,Aggregated,17.200000,0.000000,2300,5300,13000,18000,29000,35000,37000,38000,41000,41000,41000,478,0,2300.0,8663.443830125521,195.39229999999998,41354.169499999996,106.86610878661088
